customer_id,product_name,sales_date,sales_person_id,price,quantity,total_cost,payment_mode
6,quaker oats,2023-05-05,"[4, 5, 6]",212,8,1696,UPI
17,nutrella,2023-05-05,"[1, 2, 3]",40,7,280,UPI
1,sugar,2023-05-05,"[4, 5, 6]",50,5,250,cash
9,nutrella,2023-05-05,"[7, 8, 9]",40,4,160,UPI
13,dantkanti,2023-05-05,"[7, 8, 9]",100,1,100,UPI
13,besan,2023-05-05,"[4, 5, 6]",52,3,156,cash
6,maida,2023-05-05,"[4, 5, 6]",20,7,140,cash
5,dantkanti,2023-05-05,"[4, 5, 6]",100,7,700,UPI
6,nutrella,2023-05-05,"[1, 2, 3]",40,9,360,UPI
19,clinic plus,2023-05-05,"[1, 2, 3]",1.5,6,9.0,UPI
16,sugar,2023-05-05,"[7, 8, 9]",50,10,500,UPI
1,sugar,2023-05-05,"[4, 5, 6]",50,6,300,cash
3,refined oil,2023-05-05,"[7, 8, 9]",110,1,110,UPI
18,nutrella,2023-05-05,"[7, 8, 9]",40,2,80,UPI
18,nutrella,2023-05-05,"[1, 2, 3]",40,9,360,cash
3,besan,2023-05-05,"[4, 5, 6]",52,3,156,cash
3,maida,2023-05-05,"[7, 8, 9]",20,3,60,UPI
2,dantkanti,2023-05-05,"[4, 5, 6]",100,10,1000,UPI
9,refined oil,2023-05-05,"[1, 2, 3]",110,9,990,cash
10,nutrella,2023-05-05,"[7, 8, 9]",40,2,80,UPI
7,nutrella,2023-05-05,"[4, 5, 6]",40,1,40,UPI
8,nutrella,2023-05-05,"[4, 5, 6]",40,3,120,cash
19,nutrella,2023-05-05,"[4, 5, 6]",40,9,360,cash
9,refined oil,2023-05-05,"[1, 2, 3]",110,1,110,cash
10,refined oil,2023-05-05,"[7, 8, 9]",110,2,220,UPI
19,besan,2023-05-05,"[4, 5, 6]",52,4,208,cash
10,sugar,2023-05-05,"[4, 5, 6]",50,10,500,UPI
4,clinic plus,2023-05-05,"[1, 2, 3]",1.5,3,4.5,UPI
10,dantkanti,2023-05-05,"[7, 8, 9]",100,10,1000,UPI
1,sugar,2023-05-05,"[7, 8, 9]",50,5,250,cash
1,sugar,2023-05-05,"[7, 8, 9]",50,5,250,UPI
15,refined oil,2023-05-05,"[4, 5, 6]",110,2,220,cash
8,refined oil,2023-05-05,"[7, 8, 9]",110,2,220,UPI
9,refined oil,2023-05-05,"[1, 2, 3]",110,6,660,UPI
7,besan,2023-05-05,"[7, 8, 9]",52,5,260,UPI
1,clinic plus,2023-05-05,"[4, 5, 6]",1.5,7,10.5,UPI
13,refined oil,2023-05-05,"[7, 8, 9]",110,4,440,cash
20,sugar,2023-05-05,"[1, 2, 3]",50,10,500,UPI
11,sugar,2023-05-05,"[1, 2, 3]",50,5,250,UPI
4,besan,2023-05-05,"[1, 2, 3]",52,9,468,cash
18,clinic plus,2023-05-05,"[1, 2, 3]",1.5,9,13.5,UPI
12,maida,2023-05-05,"[7, 8, 9]",20,4,80,UPI
16,nutrella,2023-05-05,"[7, 8, 9]",40,3,120,cash
2,refined oil,2023-05-05,"[4, 5, 6]",110,8,880,UPI
12,dantkanti,2023-05-05,"[7, 8, 9]",100,3,300,cash
20,quaker oats,2023-05-05,"[1, 2, 3]",212,8,1696,UPI
8,maida,2023-05-05,"[1, 2, 3]",20,2,40,cash
6,quaker oats,2023-05-05,"[1, 2, 3]",212,7,1484,cash
1,maida,2023-05-05,"[4, 5, 6]",20,6,120,cash
7,nutrella,2023-05-05,"[4, 5, 6]",40,8,320,cash
5,clinic plus,2023-05-05,"[1, 2, 3]",1.5,10,15.0,cash
15,sugar,2023-05-05,"[4, 5, 6]",50,3,150,UPI
9,quaker oats,2023-05-05,"[1, 2, 3]",212,3,636,cash
18,maida,2023-05-05,"[7, 8, 9]",20,2,40,cash
14,besan,2023-05-05,"[4, 5, 6]",52,4,208,UPI
14,sugar,2023-05-05,"[7, 8, 9]",50,1,50,UPI
16,refined oil,2023-05-05,"[1, 2, 3]",110,10,1100,UPI
2,sugar,2023-05-05,"[1, 2, 3]",50,1,50,UPI
15,quaker oats,2023-05-05,"[7, 8, 9]",212,7,1484,cash
6,sugar,2023-05-05,"[4, 5, 6]",50,8,400,cash
1,maida,2023-05-05,"[7, 8, 9]",20,6,120,UPI
19,clinic plus,2023-05-05,"[1, 2, 3]",1.5,4,6.0,UPI
13,maida,2023-05-05,"[7, 8, 9]",20,2,40,UPI
18,dantkanti,2023-05-05,"[1, 2, 3]",100,8,800,cash
15,clinic plus,2023-05-05,"[1, 2, 3]",1.5,6,9.0,UPI
2,sugar,2023-05-05,"[4, 5, 6]",50,10,500,cash
17,sugar,2023-05-05,"[7, 8, 9]",50,5,250,cash
2,maida,2023-05-05,"[7, 8, 9]",20,2,40,UPI
20,quaker oats,2023-05-05,"[7, 8, 9]",212,10,2120,cash
12,quaker oats,2023-05-05,"[1, 2, 3]",212,5,1060,UPI
7,sugar,2023-05-05,"[7, 8, 9]",50,4,200,cash
7,clinic plus,2023-05-05,"[1, 2, 3]",1.5,7,10.5,UPI
1,besan,2023-05-05,"[1, 2, 3]",52,7,364,cash
9,clinic plus,2023-05-05,"[1, 2, 3]",1.5,10,15.0,cash
16,clinic plus,2023-05-05,"[7, 8, 9]",1.5,1,1.5,UPI
19,maida,2023-05-05,"[1, 2, 3]",20,7,140,UPI
11,maida,2023-05-05,"[7, 8, 9]",20,6,120,UPI
8,sugar,2023-05-05,"[1, 2, 3]",50,7,350,cash
20,clinic plus,2023-05-05,"[1, 2, 3]",1.5,3,4.5,cash
9,clinic plus,2023-05-05,"[1, 2, 3]",1.5,7,10.5,cash
10,maida,2023-05-05,"[4, 5, 6]",20,6,120,UPI
4,clinic plus,2023-05-05,"[7, 8, 9]",1.5,2,3.0,UPI
3,refined oil,2023-05-05,"[1, 2, 3]",110,8,880,UPI
4,maida,2023-05-05,"[4, 5, 6]",20,2,40,UPI
11,sugar,2023-05-05,"[7, 8, 9]",50,6,300,UPI
17,besan,2023-05-05,"[7, 8, 9]",52,8,416,UPI
7,maida,2023-05-05,"[1, 2, 3]",20,8,160,UPI
17,besan,2023-05-05,"[7, 8, 9]",52,5,260,cash
2,sugar,2023-05-05,"[1, 2, 3]",50,7,350,UPI
20,refined oil,2023-05-05,"[7, 8, 9]",110,10,1100,UPI
3,maida,2023-05-05,"[7, 8, 9]",20,5,100,UPI
17,refined oil,2023-05-05,"[1, 2, 3]",110,3,330,UPI
13,clinic plus,2023-05-05,"[7, 8, 9]",1.5,4,6.0,UPI
20,dantkanti,2023-05-05,"[1, 2, 3]",100,3,300,cash
12,dantkanti,2023-05-05,"[7, 8, 9]",100,3,300,UPI
18,nutrella,2023-05-05,"[4, 5, 6]",40,4,160,UPI
4,quaker oats,2023-05-05,"[7, 8, 9]",212,5,1060,cash
1,sugar,2023-05-05,"[7, 8, 9]",50,10,500,UPI
10,maida,2023-05-05,"[7, 8, 9]",20,5,100,cash
17,clinic plus,2023-05-05,"[7, 8, 9]",1.5,3,4.5,cash
19,quaker oats,2023-05-05,"[4, 5, 6]",212,3,636,UPI
5,clinic plus,2023-05-05,"[4, 5, 6]",1.5,6,9.0,cash
11,sugar,2023-05-05,"[4, 5, 6]",50,8,400,cash
15,clinic plus,2023-05-05,"[7, 8, 9]",1.5,8,12.0,UPI
19,besan,2023-05-05,"[4, 5, 6]",52,1,52,cash
16,quaker oats,2023-05-05,"[1, 2, 3]",212,9,1908,UPI
18,maida,2023-05-05,"[7, 8, 9]",20,4,80,cash
10,besan,2023-05-05,"[4, 5, 6]",52,10,520,UPI
20,nutrella,2023-05-05,"[7, 8, 9]",40,3,120,UPI
8,nutrella,2023-05-05,"[1, 2, 3]",40,3,120,cash
11,dantkanti,2023-05-05,"[4, 5, 6]",100,9,900,cash
13,maida,2023-05-05,"[1, 2, 3]",20,8,160,cash
13,besan,2023-05-05,"[7, 8, 9]",52,1,52,cash
2,besan,2023-05-05,"[7, 8, 9]",52,8,416,UPI
17,clinic plus,2023-05-05,"[7, 8, 9]",1.5,5,7.5,cash
14,maida,2023-05-05,"[1, 2, 3]",20,3,60,cash
16,refined oil,2023-05-05,"[7, 8, 9]",110,4,440,cash
16,dantkanti,2023-05-05,"[7, 8, 9]",100,1,100,cash
15,dantkanti,2023-05-05,"[4, 5, 6]",100,8,800,cash
4,refined oil,2023-05-05,"[7, 8, 9]",110,5,550,cash
10,quaker oats,2023-05-05,"[1, 2, 3]",212,9,1908,UPI
2,nutrella,2023-05-05,"[7, 8, 9]",40,3,120,UPI
15,refined oil,2023-05-05,"[1, 2, 3]",110,3,330,UPI
13,clinic plus,2023-05-05,"[1, 2, 3]",1.5,8,12.0,cash
7,besan,2023-05-05,"[4, 5, 6]",52,4,208,cash
16,dantkanti,2023-05-05,"[1, 2, 3]",100,4,400,UPI
16,dantkanti,2023-05-05,"[1, 2, 3]",100,7,700,cash
14,clinic plus,2023-05-05,"[4, 5, 6]",1.5,7,10.5,cash
2,quaker oats,2023-05-05,"[1, 2, 3]",212,1,212,cash
6,nutrella,2023-05-05,"[7, 8, 9]",40,5,200,UPI
16,dantkanti,2023-05-05,"[7, 8, 9]",100,2,200,UPI
2,nutrella,2023-05-05,"[1, 2, 3]",40,7,280,cash
17,quaker oats,2023-05-05,"[4, 5, 6]",212,9,1908,cash
20,dantkanti,2023-05-05,"[1, 2, 3]",100,3,300,UPI
1,quaker oats,2023-05-05,"[1, 2, 3]",212,9,1908,UPI
12,dantkanti,2023-05-05,"[4, 5, 6]",100,4,400,cash
7,clinic plus,2023-05-05,"[7, 8, 9]",1.5,10,15.0,cash
1,quaker oats,2023-05-05,"[4, 5, 6]",212,8,1696,cash
6,maida,2023-05-05,"[1, 2, 3]",20,1,20,UPI
5,maida,2023-05-05,"[7, 8, 9]",20,9,180,UPI
17,refined oil,2023-05-05,"[1, 2, 3]",110,4,440,cash
15,clinic plus,2023-05-05,"[1, 2, 3]",1.5,1,1.5,UPI
15,clinic plus,2023-05-05,"[7, 8, 9]",1.5,8,12.0,cash
16,nutrella,2023-05-05,"[1, 2, 3]",40,9,360,UPI
4,sugar,2023-05-05,"[4, 5, 6]",50,7,350,cash
12,quaker oats,2023-05-05,"[4, 5, 6]",212,4,848,cash
17,quaker oats,2023-05-05,"[7, 8, 9]",212,8,1696,UPI
3,besan,2023-05-05,"[1, 2, 3]",52,8,416,UPI
19,quaker oats,2023-05-05,"[4, 5, 6]",212,6,1272,cash
5,dantkanti,2023-05-05,"[7, 8, 9]",100,8,800,cash
12,maida,2023-05-05,"[7, 8, 9]",20,1,20,UPI
18,sugar,2023-05-05,"[4, 5, 6]",50,2,100,UPI
7,quaker oats,2023-05-05,"[1, 2, 3]",212,6,1272,cash
12,besan,2023-05-05,"[4, 5, 6]",52,7,364,cash
15,quaker oats,2023-05-05,"[1, 2, 3]",212,9,1908,UPI
10,sugar,2023-05-05,"[1, 2, 3]",50,8,400,cash
14,refined oil,2023-05-05,"[4, 5, 6]",110,10,1100,UPI
17,besan,2023-05-05,"[4, 5, 6]",52,1,52,cash
6,maida,2023-05-05,"[1, 2, 3]",20,7,140,cash
9,maida,2023-05-05,"[1, 2, 3]",20,2,40,cash
15,sugar,2023-05-05,"[7, 8, 9]",50,4,200,cash
9,refined oil,2023-05-05,"[4, 5, 6]",110,2,220,UPI
14,quaker oats,2023-05-05,"[1, 2, 3]",212,10,2120,cash
4,besan,2023-05-05,"[1, 2, 3]",52,3,156,UPI
1,quaker oats,2023-05-05,"[4, 5, 6]",212,6,1272,cash
10,quaker oats,2023-05-05,"[1, 2, 3]",212,9,1908,cash
10,nutrella,2023-05-05,"[7, 8, 9]",40,2,80,cash
10,refined oil,2023-05-05,"[7, 8, 9]",110,9,990,UPI
17,nutrella,2023-05-05,"[4, 5, 6]",40,5,200,cash
8,dantkanti,2023-05-05,"[4, 5, 6]",100,9,900,cash
8,refined oil,2023-05-05,"[4, 5, 6]",110,2,220,cash
18,clinic plus,2023-05-05,"[1, 2, 3]",1.5,3,4.5,cash
3,dantkanti,2023-05-05,"[7, 8, 9]",100,10,1000,UPI
20,quaker oats,2023-05-05,"[1, 2, 3]",212,10,2120,cash
2,dantkanti,2023-05-05,"[4, 5, 6]",100,7,700,UPI
13,clinic plus,2023-05-05,"[1, 2, 3]",1.5,6,9.0,UPI
8,nutrella,2023-05-05,"[4, 5, 6]",40,10,400,cash
15,sugar,2023-05-05,"[1, 2, 3]",50,10,500,cash
16,sugar,2023-05-05,"[4, 5, 6]",50,4,200,UPI
16,besan,2023-05-05,"[1, 2, 3]",52,6,312,cash
10,dantkanti,2023-05-05,"[1, 2, 3]",100,3,300,cash
20,clinic plus,2023-05-05,"[4, 5, 6]",1.5,9,13.5,cash
3,quaker oats,2023-05-05,"[1, 2, 3]",212,1,212,UPI
16,dantkanti,2023-05-05,"[7, 8, 9]",100,4,400,UPI
7,sugar,2023-05-05,"[7, 8, 9]",50,4,200,cash
17,refined oil,2023-05-05,"[4, 5, 6]",110,7,770,UPI
13,nutrella,2023-05-05,"[1, 2, 3]",40,1,40,cash
12,refined oil,2023-05-05,"[4, 5, 6]",110,1,110,cash
5,quaker oats,2023-05-05,"[1, 2, 3]",212,2,424,cash
7,quaker oats,2023-05-05,"[4, 5, 6]",212,6,1272,UPI
9,clinic plus,2023-05-05,"[1, 2, 3]",1.5,8,12.0,cash
20,nutrella,2023-05-05,"[4, 5, 6]",40,3,120,UPI
7,dantkanti,2023-05-05,"[1, 2, 3]",100,5,500,cash
5,maida,2023-05-05,"[1, 2, 3]",20,1,20,UPI
15,sugar,2023-05-05,"[4, 5, 6]",50,7,350,cash
13,refined oil,2023-05-05,"[4, 5, 6]",110,6,660,UPI
16,nutrella,2023-05-05,"[4, 5, 6]",40,7,280,UPI
6,besan,2023-05-05,"[4, 5, 6]",52,2,104,cash
15,nutrella,2023-05-05,"[1, 2, 3]",40,10,400,cash
15,quaker oats,2023-05-05,"[7, 8, 9]",212,2,424,UPI
8,nutrella,2023-05-05,"[4, 5, 6]",40,6,240,cash
14,sugar,2023-05-05,"[1, 2, 3]",50,7,350,UPI
18,quaker oats,2023-05-05,"[4, 5, 6]",212,3,636,UPI
12,refined oil,2023-05-05,"[7, 8, 9]",110,7,770,UPI
7,quaker oats,2023-05-05,"[4, 5, 6]",212,7,1484,cash
16,nutrella,2023-05-05,"[7, 8, 9]",40,2,80,UPI
6,nutrella,2023-05-05,"[4, 5, 6]",40,5,200,UPI
16,maida,2023-05-05,"[1, 2, 3]",20,2,40,UPI
11,clinic plus,2023-05-05,"[7, 8, 9]",1.5,10,15.0,cash
2,refined oil,2023-05-05,"[1, 2, 3]",110,7,770,UPI
17,clinic plus,2023-05-05,"[1, 2, 3]",1.5,6,9.0,cash
4,nutrella,2023-05-05,"[1, 2, 3]",40,7,280,cash
6,quaker oats,2023-05-05,"[1, 2, 3]",212,5,1060,cash
19,maida,2023-05-05,"[1, 2, 3]",20,5,100,cash
3,quaker oats,2023-05-05,"[4, 5, 6]",212,8,1696,cash
3,dantkanti,2023-05-05,"[7, 8, 9]",100,4,400,UPI
4,refined oil,2023-05-05,"[7, 8, 9]",110,5,550,cash
11,dantkanti,2023-05-05,"[7, 8, 9]",100,6,600,cash
12,nutrella,2023-05-05,"[4, 5, 6]",40,1,40,UPI
6,dantkanti,2023-05-05,"[4, 5, 6]",100,3,300,UPI
16,maida,2023-05-05,"[4, 5, 6]",20,9,180,UPI
20,dantkanti,2023-05-05,"[7, 8, 9]",100,1,100,UPI
11,nutrella,2023-05-05,"[1, 2, 3]",40,3,120,cash
6,besan,2023-05-05,"[7, 8, 9]",52,9,468,cash
17,sugar,2023-05-05,"[4, 5, 6]",50,6,300,cash
12,besan,2023-05-05,"[4, 5, 6]",52,7,364,UPI
7,quaker oats,2023-05-05,"[4, 5, 6]",212,3,636,cash
17,clinic plus,2023-05-05,"[1, 2, 3]",1.5,3,4.5,cash
8,quaker oats,2023-05-05,"[7, 8, 9]",212,6,1272,cash
4,besan,2023-05-05,"[4, 5, 6]",52,6,312,UPI
17,refined oil,2023-05-05,"[1, 2, 3]",110,5,550,UPI
7,sugar,2023-05-05,"[4, 5, 6]",50,6,300,cash
17,maida,2023-05-05,"[7, 8, 9]",20,6,120,UPI
5,besan,2023-05-05,"[1, 2, 3]",52,3,156,UPI
19,quaker oats,2023-05-05,"[1, 2, 3]",212,10,2120,UPI
16,quaker oats,2023-05-05,"[7, 8, 9]",212,2,424,UPI
5,clinic plus,2023-05-05,"[1, 2, 3]",1.5,4,6.0,cash
6,nutrella,2023-05-05,"[4, 5, 6]",40,9,360,cash
15,besan,2023-05-05,"[4, 5, 6]",52,10,520,cash
12,maida,2023-05-05,"[1, 2, 3]",20,9,180,cash
1,besan,2023-05-05,"[1, 2, 3]",52,10,520,UPI
6,quaker oats,2023-05-05,"[7, 8, 9]",212,3,636,cash
17,besan,2023-05-05,"[1, 2, 3]",52,6,312,UPI
7,maida,2023-05-05,"[4, 5, 6]",20,10,200,cash
18,nutrella,2023-05-05,"[1, 2, 3]",40,10,400,cash
7,nutrella,2023-05-05,"[7, 8, 9]",40,10,400,UPI
13,besan,2023-05-05,"[4, 5, 6]",52,3,156,cash
18,besan,2023-05-05,"[4, 5, 6]",52,4,208,cash
18,maida,2023-05-05,"[7, 8, 9]",20,5,100,UPI
3,besan,2023-05-05,"[7, 8, 9]",52,10,520,cash
20,nutrella,2023-05-05,"[4, 5, 6]",40,9,360,cash
17,quaker oats,2023-05-05,"[1, 2, 3]",212,7,1484,UPI
15,nutrella,2023-05-05,"[1, 2, 3]",40,2,80,UPI
5,dantkanti,2023-05-05,"[7, 8, 9]",100,1,100,UPI
16,maida,2023-05-05,"[4, 5, 6]",20,10,200,UPI
20,dantkanti,2023-05-05,"[7, 8, 9]",100,2,200,cash
20,maida,2023-05-05,"[4, 5, 6]",20,4,80,UPI
17,quaker oats,2023-05-05,"[4, 5, 6]",212,6,1272,cash
4,clinic plus,2023-05-05,"[1, 2, 3]",1.5,10,15.0,UPI
12,clinic plus,2023-05-05,"[7, 8, 9]",1.5,6,9.0,UPI
20,dantkanti,2023-05-05,"[4, 5, 6]",100,1,100,cash
18,sugar,2023-05-05,"[1, 2, 3]",50,8,400,cash
15,refined oil,2023-05-05,"[7, 8, 9]",110,10,1100,UPI
11,dantkanti,2023-05-05,"[1, 2, 3]",100,10,1000,cash
12,quaker oats,2023-05-05,"[4, 5, 6]",212,7,1484,cash
4,maida,2023-05-05,"[4, 5, 6]",20,6,120,cash
13,besan,2023-05-05,"[1, 2, 3]",52,4,208,UPI
19,clinic plus,2023-05-05,"[1, 2, 3]",1.5,7,10.5,UPI
15,sugar,2023-05-05,"[4, 5, 6]",50,9,450,cash
5,maida,2023-05-05,"[7, 8, 9]",20,10,200,UPI
12,clinic plus,2023-05-05,"[7, 8, 9]",1.5,10,15.0,UPI
10,sugar,2023-05-05,"[7, 8, 9]",50,1,50,UPI
3,dantkanti,2023-05-05,"[1, 2, 3]",100,8,800,UPI
14,nutrella,2023-05-05,"[7, 8, 9]",40,8,320,UPI
11,refined oil,2023-05-05,"[7, 8, 9]",110,4,440,cash
11,dantkanti,2023-05-05,"[4, 5, 6]",100,1,100,UPI
20,nutrella,2023-05-05,"[7, 8, 9]",40,6,240,UPI
20,quaker oats,2023-05-05,"[4, 5, 6]",212,10,2120,UPI
11,maida,2023-05-05,"[1, 2, 3]",20,8,160,cash
13,dantkanti,2023-05-05,"[7, 8, 9]",100,8,800,UPI
2,maida,2023-05-05,"[1, 2, 3]",20,6,120,UPI
6,refined oil,2023-05-05,"[1, 2, 3]",110,6,660,UPI
6,quaker oats,2023-05-05,"[1, 2, 3]",212,6,1272,UPI
6,clinic plus,2023-05-05,"[7, 8, 9]",1.5,9,13.5,UPI
13,nutrella,2023-05-05,"[7, 8, 9]",40,7,280,UPI
20,refined oil,2023-05-05,"[4, 5, 6]",110,2,220,UPI
7,sugar,2023-05-05,"[1, 2, 3]",50,3,150,cash
17,nutrella,2023-05-05,"[4, 5, 6]",40,7,280,UPI
13,sugar,2023-05-05,"[4, 5, 6]",50,4,200,cash
16,besan,2023-05-05,"[4, 5, 6]",52,10,520,UPI
4,sugar,2023-05-05,"[1, 2, 3]",50,9,450,UPI
18,dantkanti,2023-05-05,"[1, 2, 3]",100,7,700,UPI
10,sugar,2023-05-05,"[7, 8, 9]",50,6,300,cash
19,besan,2023-05-05,"[7, 8, 9]",52,9,468,UPI
17,nutrella,2023-05-05,"[7, 8, 9]",40,5,200,UPI
18,dantkanti,2023-05-05,"[1, 2, 3]",100,5,500,cash
5,refined oil,2023-05-05,"[7, 8, 9]",110,8,880,UPI
13,sugar,2023-05-05,"[1, 2, 3]",50,9,450,UPI
20,besan,2023-05-05,"[4, 5, 6]",52,10,520,cash
8,refined oil,2023-05-05,"[4, 5, 6]",110,10,1100,UPI
13,besan,2023-05-05,"[4, 5, 6]",52,3,156,UPI
3,clinic plus,2023-05-05,"[4, 5, 6]",1.5,1,1.5,cash
7,clinic plus,2023-05-05,"[1, 2, 3]",1.5,1,1.5,cash
17,besan,2023-05-05,"[1, 2, 3]",52,7,364,UPI
4,refined oil,2023-05-05,"[4, 5, 6]",110,1,110,cash
2,nutrella,2023-05-05,"[7, 8, 9]",40,9,360,UPI
3,maida,2023-05-05,"[7, 8, 9]",20,2,40,UPI
3,sugar,2023-05-05,"[7, 8, 9]",50,8,400,cash
11,clinic plus,2023-05-05,"[4, 5, 6]",1.5,6,9.0,cash
2,quaker oats,2023-05-05,"[4, 5, 6]",212,6,1272,cash
11,dantkanti,2023-05-05,"[1, 2, 3]",100,4,400,cash
12,clinic plus,2023-05-05,"[1, 2, 3]",1.5,8,12.0,UPI
1,nutrella,2023-05-05,"[7, 8, 9]",40,7,280,UPI
14,clinic plus,2023-05-05,"[1, 2, 3]",1.5,7,10.5,cash
11,besan,2023-05-05,"[1, 2, 3]",52,8,416,UPI
11,maida,2023-05-05,"[7, 8, 9]",20,2,40,cash
14,sugar,2023-05-05,"[1, 2, 3]",50,5,250,cash
10,besan,2023-05-05,"[4, 5, 6]",52,3,156,cash
11,refined oil,2023-05-05,"[7, 8, 9]",110,9,990,UPI
12,quaker oats,2023-05-05,"[1, 2, 3]",212,9,1908,UPI
18,sugar,2023-05-05,"[1, 2, 3]",50,7,350,cash
17,sugar,2023-05-05,"[1, 2, 3]",50,10,500,cash
4,quaker oats,2023-05-05,"[4, 5, 6]",212,9,1908,UPI
6,clinic plus,2023-05-05,"[4, 5, 6]",1.5,2,3.0,UPI
15,maida,2023-05-05,"[4, 5, 6]",20,8,160,cash
19,sugar,2023-05-05,"[1, 2, 3]",50,4,200,cash
3,maida,2023-05-05,"[4, 5, 6]",20,4,80,cash
5,sugar,2023-05-05,"[7, 8, 9]",50,8,400,cash
2,refined oil,2023-05-05,"[1, 2, 3]",110,1,110,cash
20,sugar,2023-05-05,"[7, 8, 9]",50,9,450,UPI
18,maida,2023-05-05,"[1, 2, 3]",20,2,40,cash
20,dantkanti,2023-05-05,"[4, 5, 6]",100,2,200,cash
14,sugar,2023-05-05,"[7, 8, 9]",50,10,500,UPI
2,clinic plus,2023-05-05,"[4, 5, 6]",1.5,2,3.0,cash
6,dantkanti,2023-05-05,"[1, 2, 3]",100,9,900,UPI
7,dantkanti,2023-05-05,"[7, 8, 9]",100,7,700,cash
4,refined oil,2023-05-05,"[1, 2, 3]",110,6,660,UPI
11,quaker oats,2023-05-05,"[4, 5, 6]",212,7,1484,UPI
10,clinic plus,2023-05-05,"[1, 2, 3]",1.5,7,10.5,UPI
20,besan,2023-05-05,"[4, 5, 6]",52,2,104,UPI
8,refined oil,2023-05-05,"[1, 2, 3]",110,1,110,cash
14,refined oil,2023-05-05,"[4, 5, 6]",110,2,220,cash
16,clinic plus,2023-05-05,"[1, 2, 3]",1.5,3,4.5,cash
19,dantkanti,2023-05-05,"[7, 8, 9]",100,7,700,cash
15,clinic plus,2023-05-05,"[7, 8, 9]",1.5,5,7.5,cash
13,clinic plus,2023-05-05,"[7, 8, 9]",1.5,7,10.5,UPI
20,sugar,2023-05-05,"[4, 5, 6]",50,9,450,cash
6,maida,2023-05-05,"[1, 2, 3]",20,3,60,cash
13,dantkanti,2023-05-05,"[1, 2, 3]",100,7,700,cash
20,refined oil,2023-05-05,"[7, 8, 9]",110,3,330,cash
14,dantkanti,2023-05-05,"[4, 5, 6]",100,5,500,cash
5,sugar,2023-05-05,"[1, 2, 3]",50,1,50,UPI
13,nutrella,2023-05-05,"[1, 2, 3]",40,5,200,cash
9,quaker oats,2023-05-05,"[4, 5, 6]",212,7,1484,cash
2,refined oil,2023-05-05,"[4, 5, 6]",110,8,880,UPI
12,sugar,2023-05-05,"[4, 5, 6]",50,10,500,cash
4,clinic plus,2023-05-05,"[1, 2, 3]",1.5,4,6.0,cash
18,maida,2023-05-05,"[4, 5, 6]",20,2,40,UPI
18,refined oil,2023-05-05,"[7, 8, 9]",110,3,330,UPI
1,refined oil,2023-05-05,"[1, 2, 3]",110,6,660,cash
14,maida,2023-05-05,"[1, 2, 3]",20,5,100,UPI
13,maida,2023-05-05,"[1, 2, 3]",20,7,140,cash
17,clinic plus,2023-05-05,"[4, 5, 6]",1.5,9,13.5,UPI
15,quaker oats,2023-05-05,"[4, 5, 6]",212,5,1060,cash
11,besan,2023-05-05,"[7, 8, 9]",52,3,156,UPI
12,refined oil,2023-05-05,"[4, 5, 6]",110,7,770,cash
4,refined oil,2023-05-05,"[4, 5, 6]",110,6,660,cash
7,nutrella,2023-05-05,"[1, 2, 3]",40,2,80,UPI
9,clinic plus,2023-05-05,"[1, 2, 3]",1.5,10,15.0,UPI
11,besan,2023-05-05,"[4, 5, 6]",52,10,520,cash
11,nutrella,2023-05-05,"[1, 2, 3]",40,1,40,cash
15,maida,2023-05-05,"[4, 5, 6]",20,1,20,UPI
15,refined oil,2023-05-05,"[4, 5, 6]",110,7,770,UPI
5,maida,2023-05-05,"[7, 8, 9]",20,1,20,UPI
17,nutrella,2023-05-05,"[4, 5, 6]",40,5,200,UPI
11,quaker oats,2023-05-05,"[7, 8, 9]",212,10,2120,UPI
18,refined oil,2023-05-05,"[1, 2, 3]",110,10,1100,cash
14,refined oil,2023-05-05,"[4, 5, 6]",110,10,1100,cash
1,quaker oats,2023-05-05,"[7, 8, 9]",212,7,1484,cash
16,clinic plus,2023-05-05,"[7, 8, 9]",1.5,3,4.5,cash
2,maida,2023-05-05,"[7, 8, 9]",20,9,180,cash
2,maida,2023-05-05,"[7, 8, 9]",20,2,40,cash
6,clinic plus,2023-05-05,"[7, 8, 9]",1.5,6,9.0,UPI
14,nutrella,2023-05-05,"[1, 2, 3]",40,10,400,cash
6,sugar,2023-05-05,"[1, 2, 3]",50,8,400,UPI
7,refined oil,2023-05-05,"[7, 8, 9]",110,8,880,cash
16,nutrella,2023-05-05,"[1, 2, 3]",40,6,240,cash
12,clinic plus,2023-05-05,"[4, 5, 6]",1.5,6,9.0,cash
3,maida,2023-05-05,"[7, 8, 9]",20,4,80,cash
1,besan,2023-05-05,"[1, 2, 3]",52,9,468,UPI
13,dantkanti,2023-05-05,"[4, 5, 6]",100,7,700,cash
17,refined oil,2023-05-05,"[4, 5, 6]",110,1,110,UPI
7,nutrella,2023-05-05,"[4, 5, 6]",40,1,40,UPI
6,refined oil,2023-05-05,"[7, 8, 9]",110,9,990,cash
19,refined oil,2023-05-05,"[1, 2, 3]",110,9,990,cash
19,nutrella,2023-05-05,"[4, 5, 6]",40,6,240,UPI
8,quaker oats,2023-05-05,"[4, 5, 6]",212,6,1272,cash
8,dantkanti,2023-05-05,"[7, 8, 9]",100,8,800,UPI
13,refined oil,2023-05-05,"[1, 2, 3]",110,6,660,cash
